"","x"
"2499",3
"2500",3
"2501",3
"2502",3
"2503",3
"2504",3
"2505",3
"2506",3
"2507",3
"2508",3
"2509",3
"2510",3
"2511",3
"2512",3
"2513",3
"2514",3
"2515",3
"2516",3
"2517",3
"2518",3
"2519",3
"2520",3
"2521",2
"2522",2
"2523",2
"2524",2
"2525",2
"2526",2
"2527",2
"2528",2
"2529",2
"2530",2
"2531",2
"2532",2
"2533",2
"2534",2
"2535",2
"2536",2
"2537",2
"2538",2
"2539",2
"2540",1
"2541",1
"2542",1
"2543",1
"2544",4
"2545",4
"2546",4
"2547",4
"2548",4
"2549",4
"2550",4
"2551",4
"2552",4
"2553",4
"2554",4
"2555",4
"2556",4
"2557",4
"2558",4
"2559",4
"2560",4
"2561",4
"2562",4
"2563",4
"2564",4
"2565",4
"2566",4
"2567",2
"2568",2
"2569",2
"2570",2
"2571",2
"2572",2
"2573",2
"2574",2
"2575",1
"2576",1
"2577",1
"2578",3
"2579",3
"2580",3
"2581",3
"2582",4
"2583",4
"2584",4
"2585",4
"2586",1
"2587",1
"2588",1
"2589",2
"2590",2
"2591",4
"2592",4
"2593",4
"2594",4
"2595",4
"2596",4
"2597",4
"2598",4
"2599",4
"2600",4
"2601",4
"2602",4
"2603",4
"2604",4
"2605",4
"2606",4
"2607",1
"2608",1
"2609",1
"2610",1
"2611",1
"2612",1
"2613",2
"2614",2
"2615",2
"2616",2
"2617",2
"2618",3
"2619",3
"2620",3
"2621",3
"2622",3
"2623",1
"2624",1
"2625",1
"2626",2
"2627",2
"2628",2
"2629",2
"2630",2
"2631",2
"2632",2
"2633",2
"2634",2
"2635",2
"2636",2
"2637",2
"2638",2
"2639",2
"2640",2
"2641",2
"2642",2
"2643",2
"2644",2
"2645",2
"2646",2
"2647",2
"2648",2
"2649",2
"2650",2
"2651",2
"2652",2
"2653",2
"2654",2
"2655",2
"2656",2
"2657",2
"2658",2
"2659",2
"2660",2
"2661",2
"2662",2
"2663",2
"2664",2
"2665",2
"2666",2
"2667",2
"2668",2
"2669",2
"2670",2
"2671",2
"2672",2
"2673",2
"2674",2
"2675",2
"2676",2
"2677",2
"2678",2
"2679",2
"2680",2
"2681",2
"2682",2
"2683",2
"2684",2
"2685",2
"2686",2
"2687",2
"2688",2
"2689",2
"2690",2
"2691",2
"2692",4
"2693",4
"2694",4
"2695",4
"2696",4
"2697",4
"2698",4
"2699",4
"2700",4
"2701",4
"2702",4
"2703",4
"2704",4
"2705",4
"2706",4
"2707",4
"2708",4
"2709",4
"2710",4
"2711",4
"2712",4
"2713",4
"2714",4
"2715",4
"2716",4
"2717",4
"2718",4
"2719",4
"2720",4
"2721",4
"2722",2
"2723",2
"2724",2
"2725",2
"2726",2
"2727",2
"2728",2
"2729",2
"2730",2
"2731",2
"2732",2
"2733",2
"2734",2
"2735",2
"2736",2
"2737",2
"2738",2
"2739",2
"2740",2
"2741",2
"2742",2
"2743",2
"2744",2
"2745",3
"2746",3
"2747",4
"2748",4
"2749",4
"2750",2
"2751",2
"2752",2
"2753",2
"2754",2
"2755",1
"2756",1
"2757",1
"2758",1
"2759",1
"2760",1
"2761",1
"2762",4
"2763",4
"2764",4
"2765",4
"2766",4
"2767",4
"2768",4
"2769",4
"2770",4
"2771",4
"2772",4
"2773",3
"2774",3
"2775",3
"2776",3
"2777",3
"2778",4
"2779",4
"2780",4
"2781",4
"2782",2
"2783",2
"2784",2
"2785",2
"2786",2
"2787",2
"2788",2
"2789",2
"2790",2
"2791",2
"2792",2
"2793",2
"2794",2
"2795",2
"2796",2
"2797",2
"2798",2
"2799",2
"2800",2
"2801",2
"2802",2
"2803",2
"2804",2
"2805",2
"2806",2
"2807",2
"2808",2
"2809",2
"2810",2
"2811",2
"2812",2
"2813",2
"2814",1
"2815",1
"2816",2
"2817",2
"2818",2
"2819",2
"2820",2
"2821",2
"2822",2
"2823",2
"2824",2
"2825",2
"2826",2
"2827",2
"2828",2
"2829",2
"2830",2
"2831",2
"2832",2
"2833",2
"2834",2
"2835",2
"2836",2
"2837",1
"2838",1
"2839",1
"2840",1
"2841",1
"2842",1
"2843",1
"2844",1
"2845",1
"2846",2
"2847",2
"2848",2
"2849",2
"2850",2
"2851",2
"2852",2
"2853",2
"2854",2
"2855",2
"2856",2
"2857",4
"2858",4
"2859",4
"2860",4
"2861",4
"2862",4
"2863",4
"2864",4
"2865",4
"2866",4
"2867",4
"2868",4
"2869",4
"2870",2
"2871",2
"2872",2
"2873",2
"2874",2
"2875",2
"2876",2
"2877",2
"2878",2
"2879",2
"2880",2
"2881",2
"2882",2
"2883",2
"2884",2
"2885",2
"2886",2
"2887",2
"2888",1
"2889",1
"2890",1
"2891",2
"2892",2
"2893",2
"2894",2
"2895",2
"2896",2
"2897",2
"2898",1
"2899",1
"2900",1
"2901",1
"2902",1
"2903",1
"2904",1
"2905",1
"2906",4
"2907",4
"2908",4
"2909",4
"2910",4
"2911",4
"2912",4
"2913",4
"2914",4
"2915",4
"2916",4
"2917",4
"2918",4
"2919",4
"2920",4
"2921",2
"2922",2
"2923",2
"2924",2
"2925",2
"2926",2
"2927",2
"2928",2
"2929",2
"2930",2
"2931",2
"2932",2
"2933",2
"2934",2
"2935",2
"2936",2
"2937",2
"2938",2
"2939",2
"2940",2
"2941",2
"2942",1
"2943",1
"2944",1
"2945",2
"2946",2
"2947",2
"2948",2
"2949",2
"2950",2
"2951",2
"2952",2
"2953",2
"2954",2
"2955",2
"2956",2
"2957",2
"2958",2
"2959",2
"2960",4
"2961",4
"2962",4
"2963",4
"2964",4
"2965",4
"2966",4
"2967",4
"2968",4
"2969",4
"2970",4
"2971",4
"2972",4
"2973",4
"2974",4
"2975",4
"2976",4
"2977",4
"2978",4
"2979",4
"2980",4
"2981",4
"2982",4
"2983",2
"2984",2
"2985",2
"2986",2
"2987",2
"2988",2
"2989",1
"2990",1
"2991",1
"2992",1
"2993",1
"2994",1
"2995",2
"2996",2
"2997",2
"2998",2
"2999",2
"3000",2
"3001",2
"3002",2
"3003",2
"3004",2
"3005",2
"3006",2
"3007",2
"3008",2
"3009",2
"3010",2
"3011",2
"3012",2
"3013",2
"3014",2
"3015",2
"3016",2
"3017",2
"3018",2
"3019",2
"3020",2
"3021",2
"3022",2
"3023",2
"3024",2
"3025",2
"3026",2
"3027",2
"3028",2
"3029",2
"3030",2
"3031",3
"3032",3
"3033",3
"3034",3
"3035",3
"3036",3
"3037",3
"3038",3
"3039",3
"3040",3
"3041",3
"3042",3
"3043",3
"3044",3
"3045",3
"3046",3
"3047",3
"3048",3
"3049",3
"3050",3
"3051",3
"3052",3
"3053",3
"3054",3
"3055",1
"3056",1
"3057",1
"3058",1
"3059",1
"3060",1
"3061",2
"3062",2
"3063",2
"3064",2
"3065",2
"3066",2
"3067",2
"3068",2
"3069",2
"3070",2
"3071",2
"3072",2
"3073",2
"3074",3
"3075",3
"3076",3
"3077",3
"3078",3
"3079",3
"3080",3
"3081",3
"3082",2
"3083",2
"3084",2
"3085",2
"3086",2
"3087",2
"3088",2
"3089",2
"3090",2
"3091",1
"3092",1
"3093",1
"3094",1
"3095",1
"3096",2
"3097",2
"3098",2
"3099",2
"3100",2
"3101",2
"3102",2
"3103",2
"3104",2
"3105",2
"3106",2
"3107",2
"3108",2
"3109",2
"3110",2
"3111",2
"3112",2
"3113",2
"3114",2
"3115",2
"3116",2
"3117",2
"3118",2
"3119",2
"3120",2
"3121",2
"3122",2
"3123",2
"3124",3
"3125",3
"3126",3
"3127",3
"3128",2
"3129",2
"3130",2
"3131",2
"3132",2
"3133",3
"3134",3
"3135",2
"3136",2
"3137",2
"3138",2
"3139",2
"3140",3
"3141",3
"3142",3
"3143",3
"3144",3
"3145",3
"3146",3
"3147",3
"3148",3
"3149",3
"3150",3
"3151",3
"3152",3
"3153",3
"3154",3
"3155",3
"3156",3
"3157",3
"3158",3
"3159",3
"3160",3
"3161",3
"3162",3
"3163",3
"3164",3
"3165",3
"3166",3
"3167",3
"3168",3
"3169",3
"3170",3
"3171",3
"3172",3
"3173",2
"3174",2
"3175",2
"3176",2
"3177",2
"3178",2
"3179",2
"3180",2
"3181",2
"3182",2
"3183",2
"3184",2
"3185",2
"3186",2
"3187",2
"3188",2
"3189",2
"3190",2
"3191",2
"3192",2
"3193",2
"3194",2
"3195",2
"3196",3
"3197",3
"3198",3
"3199",3
"3200",3
"3201",3
"3202",3
"3203",3
"3204",3
"3205",3
"3206",2
"3207",2
"3208",2
"3209",2
"3210",2
"3211",2
"3212",2
"3213",2
"3214",2
"3215",2
"3216",2
"3217",2
"3218",2
"3219",2
"3220",2
"3221",1
"3222",1
"3223",1
"3224",1
"3225",1
"3226",1
"3227",1
"3228",1
"3229",1
"3230",2
"3231",2
"3232",2
"3233",2
"3234",2
"3235",2
"3236",2
"3237",2
"3238",2
"3239",2
"3240",2
"3241",2
"3242",2
"3243",2
"3244",2
"3245",2
"3246",2
"3247",2
"3248",3
"3249",3
"3250",3
"3251",3
"3252",3
"3253",3
"3254",3
"3255",2
"3256",2
"3257",2
"3258",2
"3259",1
"3260",1
"3261",1
"3262",1
"3263",2
"3264",2
"3265",1
"3266",1
"3267",1
"3268",4
"3269",4
"3270",4
"3271",4
"3272",4
"3273",4
"3274",4
"3275",4
"3276",4
"3277",4
"3278",1
"3279",1
"3280",1
"3281",1
"3282",1
"3283",1
"3284",1
"3285",1
"3286",1
"3287",1
"3288",1
"3289",1
"3290",1
"3291",1
"3292",1
"3293",1
"3294",1
"3295",1
"3296",1
"3297",1
"3298",1
"3299",1
"3300",1
"3301",1
"3302",1
"3303",1
"3304",1
"3305",1
"3306",1
"3307",1
"3308",3
"3309",3
"3310",3
"3311",3
"3312",3
"3313",2
"3314",2
"3315",2
"3316",2
"3317",2
"3318",2
"3319",2
"3320",2
"3321",2
"3322",2
"3323",2
"3324",3
"3325",3
"3326",3
"3327",3
"3328",3
"3329",3
"3330",3
"3331",3
"3332",3
"3333",3
"3334",3
"3335",3
"3336",3
"3337",3
"3338",4
"3339",4
"3340",2
"3341",2
"3342",2
"3343",2
"3344",2
"3345",2
"3346",2
"3347",2
"3348",2
"3349",2
"3350",1
"3351",1
"3352",1
"3353",1
"3354",1
"3355",1
"3356",1
"3357",1
"3358",4
"3359",4
"3360",4
"3361",4
"3362",1
"3363",1
"3364",1
"3365",1
"3366",1
"3367",1
"3368",1
"3369",1
"3370",1
"3371",1
"3372",1
"3373",1
"3374",1
"3375",1
"3376",1
"3377",1
"3378",1
"3379",1
"3380",1
"3381",1
"3382",1
"3383",1
"3384",1
"3385",1
"3386",1
"3387",1
"3388",1
"3389",1
"3390",1
"3391",2
"3392",2
"3393",2
"3394",2
"3395",2
"3396",2
"3397",2
"3398",1
"3399",1
"3400",1
"3401",1
"3402",1
"3403",1
"3404",1
"3405",1
"3406",1
"3407",1
"3408",1
"3409",1
"3410",1
"3411",1
"3412",1
"3413",1
"3414",1
"3415",2
"3416",2
"3417",2
"3418",2
"3419",2
"3420",2
"3421",2
"3422",2
"3423",2
"3424",2
